"total_steps","common_active_calories","floors_ascended","max_heart_rate","min_avg_heart_rate","average_stress","resting_heart_rate","max_stress","abnormalhr_alerts_count","max_avg_heart_rate","total_steps_goal","user_floors_ascended_goal","moderate_intensity_minutes","total_calories","bodybattery_charged","floors_descended","bmr_calories","food_calories_remaining","common_total_calories","average_steps","vigorous_intensity_minutes","total_distance","common_total_distance","active_calories","food_calories_consumed","id","athlete_id","calendar_date","user_intensity_goal","min_heart_rate","body_battery_drained","sleep_duration"
3741,nan,0,120,47,0,51,0,0,120,nan,10,0,2167,0,0,1881,2167,2167,0,0,3013,3013,286,nan,2972,1,"2017-08-28",150,47,0,24960
3896,nan,0,170,45,0,52,0,0,170,nan,10,37,3303,0,0,1881,3303,3303,0,159,3164,3164,1422,nan,2973,1,"2017-08-27",150,45,0,33480
7901,nan,0,172,42,0,53,0,0,172,nan,10,14,4263,0,0,1881,3315,3315,0,199,7899,56728,212,nan,2974,1,"2017-08-26",150,42,0,21900
8606,nan,0,121,33,0,51,0,0,121,nan,10,0,2822,0,0,1881,2822,2822,0,0,9304,9304,941,nan,2975,1,"2017-08-25",150,33,0,23100
14217,nan,0,145,37,0,45,0,0,145,nan,10,1,3356,0,0,1881,3356,3356,0,61,19011,19011,1475,nan,2976,1,"2017-08-24",150,37,0,24900
13789,nan,0,146,40,0,46,0,0,146,nan,10,3,3365,0,0,1881,3365,3365,0,58,18595,18595,1484,nan,2977,1,"2017-08-23",150,40,0,27120
3388,nan,0,143,36,0,45,0,0,143,nan,10,2,2179,0,0,1881,2179,2179,0,21,2768,2768,298,nan,2978,1,"2017-08-22",150,36,0,23700
4533,nan,0,180,35,0,55,0,0,180,nan,10,10,3501,0,0,1881,3501,3501,0,81,6331,6331,1620,nan,2979,1,"2017-08-21",150,35,0,24480
22330,nan,0,162,46,0,53,0,0,162,nan,10,13,3562,0,0,1881,3562,3562,0,113,26438,26438,1681,nan,2980,1,"2017-08-20",150,46,0,37260
3200,nan,0,157,42,0,51,0,0,157,nan,10,6,2626,0,0,1881,3907,3907,0,25,2626,89265,239,nan,2981,1,"2017-08-19",150,42,0,35280
7230,nan,0,118,43,0,49,0,0,118,nan,10,0,2294,0,0,1881,2294,2294,0,0,5823,5823,413,nan,2982,1,"2017-08-18",150,43,0,23640
14117,nan,0,160,30,0,54,0,0,160,nan,10,2,3344,0,0,1881,3344,3344,0,58,18611,18611,1463,nan,2983,1,"2017-08-17",150,30,0,26400
6307,nan,0,165,44,0,51,0,0,165,nan,10,8,3687,0,0,1881,3687,3687,0,90,7836,7836,1806,nan,2984,1,"2017-08-16",150,44,0,26280
3256,nan,0,121,36,0,52,0,0,121,nan,10,0,2050,0,0,1881,2050,2050,0,0,2629,2629,169,nan,2985,1,"2017-08-15",150,36,0,23640
15685,nan,0,147,38,0,53,0,0,147,nan,10,2,3534,0,0,1881,3534,3534,0,64,20873,20873,1653,nan,2986,1,"2017-08-14",150,38,0,25860
4455,nan,0,161,46,0,50,0,0,161,nan,10,27,3163,0,0,1881,3163,3163,0,139,2654,2654,1282,nan,2987,1,"2017-08-13",150,46,0,28560
8189,nan,0,159,40,0,52,0,0,159,nan,10,10,3961,0,0,1881,3268,3268,0,184,8028,49027,293,nan,2988,1,"2017-08-12",150,40,0,18960
16641,nan,0,139,42,0,53,0,0,139,nan,10,2,3396,0,0,1881,3396,3396,0,62,20078,20078,1515,nan,2989,1,"2017-08-11",150,42,0,24480
8103,nan,0,162,37,0,53,0,0,162,nan,10,18,3627,0,0,1881,3627,3627,0,96,8927,8927,1746,nan,2990,1,"2017-08-10",150,37,0,25320
25816,nan,0,157,46,0,52,0,0,157,nan,10,5,3679,0,0,1881,3679,3679,0,142,30723,30723,1798,nan,2991,1,"2017-08-09",150,46,0,34260
3052,nan,0,104,42,0,53,0,0,104,nan,10,0,2019,0,0,1881,2019,2019,0,0,2454,2454,138,nan,2992,1,"2017-08-08",150,42,0,32520
6736,nan,0,175,41,0,48,0,0,175,nan,10,12,3434,0,0,1881,3434,3434,0,78,7745,7745,1553,nan,2993,1,"2017-08-07",150,41,0,27540
4019,nan,0,124,42,0,55,0,0,124,nan,10,0,2089,0,0,1881,2089,2089,0,0,3230,3230,208,nan,2994,1,"2017-08-06",150,42,0,25800
16023,nan,0,169,38,0,63,0,0,169,nan,10,1,3181,0,0,1881,3181,3181,0,71,15818,15818,1300,nan,2995,1,"2017-08-05",150,38,0,24180
7145,nan,0,128,32,0,52,0,0,128,nan,10,0,2817,0,0,1881,2817,2817,0,0,8131,8131,936,nan,2996,1,"2017-08-04",150,32,0,26040
5808,nan,0,161,31,0,47,0,0,161,nan,10,34,3360,0,0,1881,3360,3360,0,65,7190,7190,1479,nan,2997,1,"2017-08-03",150,31,0,25920
14444,nan,0,149,39,0,48,0,0,149,nan,10,2,3441,0,0,1881,3441,3441,0,59,19243,19243,1560,nan,2998,1,"2017-08-02",150,39,0,28560
3054,nan,0,131,45,0,51,0,0,131,nan,10,8,2762,0,0,1881,4346,4346,0,13,2740,124686,130,nan,2999,1,"2017-08-01",150,45,0,25920
15623,nan,0,147,42,0,50,0,0,147,nan,10,1,3535,0,0,1881,3535,3535,0,69,20802,20802,1654,nan,3000,1,"2017-07-31",150,42,0,26700
3404,nan,0,176,46,0,50,0,0,176,nan,10,19,3710,0,0,1881,4073,4073,0,221,3062,106979,202,nan,3001,1,"2017-07-30",150,46,0,23280
5321,nan,0,109,45,0,53,0,0,109,nan,10,46,2238,0,0,1881,3126,3126,0,1,5330,39536,177,nan,3002,1,"2017-07-29",150,45,0,25800
5968,nan,0,134,43,0,48,0,0,134,nan,10,0,2852,0,0,1881,2852,2852,0,0,7397,7397,971,nan,3003,1,"2017-07-28",150,43,0,26220
14345,nan,0,154,42,0,42,0,0,154,nan,10,1,3612,0,0,1881,3612,3612,0,62,19985,19985,1731,nan,3004,1,"2017-07-27",150,42,0,nan
4025,nan,0,176,46,0,49,0,0,176,nan,10,3,3440,0,0,1619,3440,3440,0,208,3230,3230,1821,nan,3005,1,"2017-07-26",150,46,0,35700
3703,nan,0,123,42,0,50,0,0,123,nan,10,0,2127,0,0,1881,2127,2127,0,0,2998,2998,246,nan,3006,1,"2017-07-25",150,42,0,23520
14679,nan,0,152,41,0,50,0,0,152,nan,10,1,3560,0,0,1881,3560,3560,0,71,19063,19063,1679,nan,3007,1,"2017-07-24",150,41,0,29160
3998,nan,0,120,44,0,47,0,0,120,nan,10,0,2149,0,0,1881,2149,2149,0,0,3222,3222,268,nan,3008,1,"2017-07-23",150,44,0,25200
14934,nan,0,164,40,0,54,0,0,164,nan,10,13,3047,0,0,1881,3047,3047,0,60,14706,14706,1166,nan,3009,1,"2017-07-22",150,40,0,24480
6635,nan,0,107,35,0,44,0,0,107,nan,10,0,2180,0,0,1881,2180,2180,0,0,5371,5371,299,nan,3010,1,"2017-07-21",150,35,0,21480
15525,nan,0,143,40,0,47,0,0,143,nan,10,22,4145,0,0,1881,4145,4145,0,113,21176,21176,2264,nan,3011,1,"2017-07-20",150,40,0,22800
9059,nan,0,167,37,0,49,0,0,167,nan,10,9,3485,0,0,1881,3485,3485,0,133,7259,7259,1604,nan,3012,1,"2017-07-19",150,37,0,26520
6447,nan,0,143,37,0,50,0,0,143,nan,10,13,2925,0,0,1881,2925,2925,0,116,5195,5195,1044,nan,3013,1,"2017-07-18",150,37,0,25500
21561,nan,0,146,44,0,58,0,0,146,nan,10,5,3892,0,0,1881,3892,3892,0,133,27377,27377,2011,nan,3014,1,"2017-07-17",150,44,0,25200
4931,nan,0,169,41,0,52,0,0,169,nan,10,33,3725,0,0,1881,3725,3725,0,177,3974,3974,1844,nan,3015,1,"2017-07-16",150,41,0,30840
4733,nan,0,178,44,0,53,0,0,178,nan,10,14,4607,0,0,1881,4607,4607,0,280,3810,3810,2726,nan,3016,1,"2017-07-15",150,44,0,26160
6057,nan,0,123,43,0,51,0,0,123,nan,10,0,2302,0,0,1881,2302,2302,0,0,4857,4857,421,nan,3017,1,"2017-07-14",150,43,0,27360
13831,nan,0,165,40,0,50,0,0,165,nan,10,20,3490,0,0,1881,3490,3490,0,90,18191,18191,1609,nan,3018,1,"2017-07-13",150,40,0,27720
4582,nan,0,167,36,0,48,0,0,167,nan,10,5,3365,0,0,1881,3365,3365,0,79,48620,48620,1484,nan,3019,1,"2017-07-12",150,36,0,29100
3942,nan,0,113,39,0,50,0,0,113,nan,10,0,2059,0,0,1881,2059,2059,0,0,3186,3186,178,nan,3020,1,"2017-07-11",150,39,0,19440
15076,nan,0,150,40,0,50,0,0,150,nan,10,15,3690,0,0,1881,3690,3690,0,99,19595,19595,1809,nan,3021,1,"2017-07-10",150,40,0,18900
4599,nan,0,170,45,0,52,0,0,170,nan,10,1,3679,0,0,1881,3679,3679,0,172,80945,80945,1798,nan,3022,1,"2017-07-09",150,45,0,25560
3380,nan,0,161,43,0,52,0,0,161,nan,10,3,4121,0,0,1881,4121,4121,0,199,108013,108013,2240,nan,3023,1,"2017-07-08",150,43,0,29400
16160,nan,0,144,44,0,53,0,0,144,nan,10,4,3527,0,0,1881,3527,3527,0,67,19927,19927,1646,nan,3024,1,"2017-07-07",150,44,0,36720
4896,nan,0,115,41,0,52,0,0,115,nan,10,0,3067,0,0,1881,3067,3067,0,0,7983,7983,1186,nan,3025,1,"2017-07-06",150,41,0,25440
14158,nan,0,148,42,0,49,0,0,148,nan,10,4,3519,0,0,1881,3519,3519,0,74,18614,18614,1638,nan,3026,1,"2017-07-05",150,42,0,27840
4528,nan,0,115,41,0,46,0,0,115,nan,10,0,2036,0,0,1881,2036,2036,0,0,3658,3658,155,nan,3027,1,"2017-07-04",150,41,0,24780
4981,nan,0,180,47,0,52,0,0,180,nan,10,14,3915,0,0,1881,3915,3915,0,162,4008,4008,2034,nan,3028,1,"2017-07-03",150,47,0,29220
7027,nan,0,169,42,0,54,0,0,169,nan,10,27,3809,0,0,1881,3809,3809,0,177,74187,74187,1928,nan,3029,1,"2017-07-02",150,42,0,27480
2142,nan,0,105,36,0,53,0,0,105,nan,10,0,1974,0,0,1881,1974,1974,0,0,1749,1749,93,nan,3030,1,"2017-07-01",150,36,0,40920
16177,nan,0,147,38,0,49,0,0,147,nan,10,0,3538,0,0,1881,3538,3538,0,63,20296,20296,1657,nan,3031,1,"2017-06-30",150,38,0,26400
4182,nan,0,143,38,0,52,0,0,143,nan,10,0,3347,0,0,1881,3347,3347,0,0,7895,7895,1466,nan,3032,1,"2017-06-29",150,38,0,25620
5634,nan,0,167,44,0,50,0,0,167,nan,10,7,3540,0,0,1881,3540,3540,0,129,83047,83047,1659,nan,3033,1,"2017-06-28",150,44,0,30240
3503,nan,0,111,44,0,52,0,0,111,nan,10,0,2071,0,0,1881,2071,2071,0,0,2839,2839,190,nan,3034,1,"2017-06-27",150,44,0,20700
15064,nan,0,147,32,0,32,0,0,147,nan,10,11,3390,0,0,1881,3390,3390,0,81,18731,18731,1509,nan,3035,1,"2017-06-26",150,32,0,nan
4119,nan,0,161,49,0,55,0,0,161,nan,10,8,3285,0,0,1664,2575,2575,0,155,4204,34372,112,nan,3036,1,"2017-06-25",150,49,0,25080
5515,nan,0,173,44,0,52,0,0,173,nan,10,19,3643,0,0,1881,3458,3458,0,204,5048,108293,232,nan,3037,1,"2017-06-24",150,44,0,28980
15442,nan,0,150,39,0,50,0,0,150,nan,10,2,3317,0,0,1881,3317,3317,0,63,19593,19593,1436,nan,3038,1,"2017-06-23",150,39,0,26400
6564,nan,0,167,35,0,49,0,0,167,nan,10,2,3491,0,0,1903,3491,3491,0,76,51490,51490,1588,nan,3039,1,"2017-06-22",150,35,0,25500
16011,nan,0,154,41,0,49,0,0,154,nan,10,2,3864,0,0,1903,3864,3864,0,139,19873,19873,1961,nan,3040,1,"2017-06-21",150,41,0,25200
6231,nan,0,111,34,0,34,0,0,111,nan,10,0,2168,0,0,1903,2168,2168,0,0,5027,5027,265,nan,3041,1,"2017-06-20",150,34,0,37860
15207,nan,0,137,40,0,40,0,0,137,nan,10,0,3441,0,0,1903,3441,3441,0,64,18906,18906,1538,nan,3042,1,"2017-06-19",150,40,0,30060
3190,nan,0,177,48,0,51,0,0,177,nan,10,19,4288,0,0,1903,3967,3967,0,317,3219,129210,202,nan,3043,1,"2017-06-18",150,48,0,23460
5940,nan,0,150,31,0,50,0,0,150,nan,10,6,2949,0,0,1903,2797,2797,0,112,6042,30390,105,nan,3044,1,"2017-06-17",150,31,0,25320
15037,nan,0,147,39,0,45,0,0,147,nan,10,2,3550,0,0,1903,3550,3550,0,62,19418,19418,1647,nan,3045,1,"2017-06-16",150,39,0,42540
15086,nan,0,145,42,0,48,0,0,145,nan,10,43,4291,0,0,1903,4291,4291,0,189,19184,19184,2388,nan,3046,1,"2017-06-15",150,42,0,25920
6521,nan,0,122,42,0,44,0,0,122,nan,10,22,3078,0,0,1903,3078,3078,0,0,8721,8721,1175,nan,3047,1,"2017-06-14",150,42,0,29220
348,nan,0,91,43,0,43,0,0,91,nan,10,0,1918,0,0,1903,1918,1918,0,0,279,279,15,nan,3048,1,"2017-06-13",150,43,0,nan
21312,nan,0,164,39,0,52,0,0,164,nan,10,3,3148,0,0,1596,3148,3148,0,109,22936,22936,1552,nan,3049,1,"2017-06-12",150,39,0,30060
4730,nan,0,152,45,0,54,0,0,152,nan,10,27,3531,0,0,1903,4108,4108,0,126,4810,161350,144,nan,3050,1,"2017-06-11",150,45,0,24780
9002,nan,0,153,44,0,49,0,0,153,nan,10,6,3875,0,0,1903,3081,3081,0,144,9578,31890,268,nan,3051,1,"2017-06-10",150,44,0,22320
6420,nan,0,146,36,0,48,0,0,146,nan,10,0,3516,0,0,1903,3516,3516,0,80,51845,51845,1613,nan,3052,1,"2017-06-09",150,36,0,29160
15607,nan,0,152,35,0,47,0,0,152,nan,10,3,3657,0,0,1903,3657,3657,0,69,20104,20104,1754,nan,3053,1,"2017-06-08",150,35,0,29340
7147,nan,0,152,43,0,49,0,0,152,nan,10,1,4083,0,0,1903,4083,4083,0,48,10611,10611,2180,nan,3054,1,"2017-06-07",150,43,0,27900
2976,nan,0,112,40,0,54,0,0,112,nan,10,0,2099,0,0,1903,2099,2099,0,0,2423,2423,196,nan,3055,1,"2017-06-06",150,40,0,22320
8319,nan,0,140,43,0,50,0,0,140,nan,10,4,3392,0,0,1903,3392,3392,0,118,66618,66618,1489,nan,3056,1,"2017-06-05",150,43,0,23040
13355,nan,0,148,41,0,52,0,0,148,nan,10,0,2891,0,0,1903,2891,2891,0,62,15673,15673,988,nan,3057,1,"2017-06-04",150,41,0,28800
5394,nan,0,143,39,0,49,0,0,143,nan,10,26,2987,0,0,1903,3316,3316,0,89,5230,83802,202,nan,3058,1,"2017-06-03",150,39,0,26400
7714,nan,0,138,46,0,49,0,0,138,nan,10,4,3777,0,0,1903,3777,3777,0,88,49178,49178,1874,nan,3059,1,"2017-06-02",150,46,0,29640
14139,nan,0,171,41,0,50,0,0,171,nan,10,2,3502,0,0,1903,3502,3502,0,59,18617,18617,1599,nan,3060,1,"2017-06-01",150,41,0,23400
5984,nan,0,164,41,0,47,0,0,164,nan,10,7,3875,0,0,1903,3875,3875,0,144,54284,54284,1972,nan,3061,1,"2017-05-31",150,41,0,27360
3123,nan,0,110,37,0,45,0,0,110,nan,10,0,2058,0,0,1903,2058,2058,0,0,2528,2528,155,nan,3062,1,"2017-05-30",150,37,0,25200
14641,nan,0,147,37,0,52,0,0,147,nan,10,6,3825,0,0,1903,3825,3825,0,145,18005,18005,1922,nan,3063,1,"2017-05-29",150,37,0,22140
3080,nan,0,149,42,0,54,0,0,149,nan,10,3,3386,0,0,1903,3386,3386,0,145,85023,85023,1483,nan,3064,1,"2017-05-28",150,42,0,26400
8099,nan,0,160,45,0,45,0,0,160,nan,10,4,3939,0,0,1903,3091,3091,0,144,8260,32028,225,nan,3065,1,"2017-05-27",150,45,0,37080
"15806","NaN","0","140","38","0","38","0","0","140","NaN","10","2","3281","0","0","1903","3281","3281","0","63","19254","19254","1378","NaN",3066,1,"2017-05-26","150","38","0","24000"
"14535","NaN","0","148","40","0","47","0","0","148","NaN","10","6","2846","0","0","1903","2846","2846","0","83","14952","14952","943","NaN",3067,1,"2017-05-25","150","40","0","27240"
"2865","NaN","0","131","37","0","47","0","0","131","NaN","10","0","2035","0","0","1903","2035","2035","0","0","2434","2434","132","NaN",3068,1,"2017-05-24","150","37","0","25680"
"3319","NaN","0","117","37","0","44","0","0","117","NaN","10","2","2169","0","0","1903","2169","2169","0","18","2658","2658","266","NaN",3069,1,"2017-05-23","150","37","0","20340"
"4754","NaN","0","129","37","0","42","0","0","129","NaN","10","0","2638","0","0","1903","2638","2638","0","0","6123","6123","735","NaN",3070,1,"2017-05-22","150","37","0","23400"
"3757","NaN","0","173","44","0","53","0","0","173","NaN","10","16","3325","0","0","1903","3197","3197","0","153","3590","71556","281","NaN",3071,1,"2017-05-21","150","44","0","28800"
"20515","NaN","0","159","39","0","43","0","0","159","NaN","10","3","3155","0","0","1903","3155","3155","0","130","21388","21388","1252","NaN",3072,1,"2017-05-20","150","39","0","30180"
"6528","NaN","0","144","40","0","50","0","0","144","NaN","10","3","3396","0","0","1903","3396","3396","0","76","49257","49257","1493","NaN",3073,1,"2017-05-19","150","40","0","30960"
"13945","NaN","0","149","41","0","48","0","0","149","NaN","10","24","3608","0","0","1903","3608","3608","0","78","18123","18123","1705","NaN",3074,1,"2017-05-18","150","41","0","25260"
"7749","NaN","0","165","33","0","47","0","0","165","NaN","10","1","3577","0","0","1903","3577","3577","0","85","56584","56584","1674","NaN",3075,1,"2017-05-17","150","33","0","27780"
"4034","NaN","0","110","40","0","48","0","0","110","NaN","10","0","2164","0","0","1903","2164","2164","0","0","3230","3230","261","NaN",3076,1,"2017-05-16","150","40","0","26100"
"13459","NaN","0","161","40","0","47","0","0","161","NaN","10","1","3973","0","0","1903","3973","3973","0","108","17716","17716","2070","NaN",3077,1,"2017-05-15","150","40","0","22500"
"2707","NaN","0","165","44","0","46","0","0","165","NaN","10","27","3017","0","0","1903","3044","3044","0","117","2308","74032","161","NaN",3078,1,"2017-05-14","150","44","0","30540"
"7062","NaN","0","163","50","0","58","0","0","163","NaN","10","5","3858","0","0","1903","3173","3173","0","128","7226","30714","290","NaN",3079,1,"2017-05-13","150","50","0","22080"
"19324","NaN","0","169","42","0","50","0","0","169","NaN","10","55","5061","0","0","1903","5061","5061","0","264","24790","24790","3158","NaN",3080,1,"2017-05-12","150","42","0","26160"
"5833","NaN","0","145","38","0","50","0","0","145","NaN","10","2","3417","0","0","1903","3417","3417","0","75","47333","47333","1514","NaN",3081,1,"2017-05-11","150","38","0","29520"
"17215","NaN","0","164","42","0","47","0","0","164","NaN","10","25","3816","0","0","1903","3816","3816","0","99","22284","22284","1913","NaN",3082,1,"2017-05-10","150","42","0","24240"
"3711","NaN","0","157","38","0","50","0","0","157","NaN","10","3","2828","0","0","1903","2828","2828","0","64","3061","3061","925","NaN",3083,1,"2017-05-09","150","38","0","28080"
"4969","NaN","0","140","46","0","47","0","0","140","NaN","10","10","3639","0","0","1903","3639","3639","0","111","48455","48455","1736","NaN",3084,1,"2017-05-08","150","46","0","23880"
"17086","NaN","0","171","43","0","56","0","0","171","NaN","10","14","3818","0","0","1903","3818","3818","0","205","18806","18806","1915","NaN",3085,1,"2017-05-07","150","43","0","32400"
"5311","NaN","0","147","40","0","50","0","0","147","NaN","10","7","3583","0","0","1903","3397","3397","0","146","5133","49226","204","NaN",3086,1,"2017-05-06","150","40","0","23280"
"16464","NaN","0","147","38","0","50","0","0","147","NaN","10","2","3482","0","0","1903","3482","3482","0","61","20203","20203","1579","NaN",3087,1,"2017-05-05","150","38","0","30240"
"3456","NaN","0","168","35","0","48","0","0","168","NaN","10","0","3014","0","0","1903","3014","3014","0","86","2881","2881","1111","NaN",3088,1,"2017-05-04","150","35","0","22740"
"3777","NaN","0","129","42","0","50","0","0","129","NaN","10","0","2267","0","0","1903","2267","2267","0","0","3037","3037","364","NaN",3089,1,"2017-05-03","150","42","0","28560"
"3570","NaN","0","157","40","0","54","0","0","157","NaN","10","11","3465","0","0","1903","3465","3465","0","76","40228","40228","1562","NaN",3090,1,"2017-05-02","150","40","0","27000"
"14894","NaN","0","142","38","0","48","0","0","142","NaN","10","10","3320","0","0","1903","3320","3320","0","66","18749","18749","1417","NaN",3091,1,"2017-05-01","150","38","0","28260"
"11838","NaN","0","134","44","0","46","0","0","134","NaN","10","10","2823","0","0","1903","2823","2823","0","3","9545","9545","920","NaN",3092,1,"2017-04-30","150","44","0","14700"
"9700","NaN","0","174","47","0","52","0","0","174","NaN","10","29","4050","0","0","1903","3304","3304","0","179","10004","34849","338","NaN",3093,1,"2017-04-29","150","47","0","25620"
"20046","NaN","0","169","48","0","53","0","0","169","NaN","10","77","5337","0","0","1903","5337","5337","0","217","22700","22700","3434","NaN",3094,1,"2017-04-28","150","48","0","24180"
"15137","NaN","0","169","39","0","52","0","0","169","NaN","10","5","3773","0","0","1903","3773","3773","0","57","21372","21372","1870","NaN",3095,1,"2017-04-27","150","39","0","29220"
"4593","NaN","0","158","37","0","49","0","0","158","NaN","10","3","2903","0","0","1903","2903","2903","0","86","48187","48187","1000","NaN",3096,1,"2017-04-26","150","37","0","30000"
"8341","NaN","0","126","43","0","50","0","0","126","NaN","10","8","2586","0","0","1903","2586","2586","0","29","6721","6721","683","NaN",3097,1,"2017-04-25","150","43","0","28920"
"24385","NaN","0","173","44","0","43","0","0","173","NaN","10","55","3464","0","0","1903","3464","3464","0","69","23338","23338","1561","NaN",3098,1,"2017-04-24","150","44","0","26040"
"15249","NaN","0","169","43","0","49","0","0","169","NaN","10","0","3023","0","0","1903","3023","3023","0","75","16780","16780","1120","NaN",3099,1,"2017-04-23","150","43","0","25440"
"10563","NaN","0","172","44","0","50","0","0","172","NaN","10","5","3316","0","0","1903","3316","3316","0","74","16392","16392","1413","NaN",3100,1,"2017-04-22","150","44","0","28320"
"6480","NaN","0","166","51","0","59","0","0","166","NaN","10","89","3385","0","0","1903","3385","3385","0","139","47262","47262","1482","NaN",3101,1,"2017-04-21","150","51","0","28500"
"12233","NaN","0","166","48","0","56","0","0","166","NaN","10","100","4493","0","0","1903","4493","4493","0","275","27120","27120","2590","NaN",3102,1,"2017-04-20","150","48","0","27000"
"6209","NaN","0","165","40","0","50","0","0","165","NaN","10","47","3486","0","0","1903","3486","3486","0","203","32735","32735","1583","NaN",3103,1,"2017-04-19","150","40","0","30000"
"23093","NaN","0","124","39","0","41","0","0","124","NaN","10","53","2955","0","0","1903","2955","2955","0","42","18525","18525","1052","NaN",3104,1,"2017-04-18","150","39","0","27600"
"36354","NaN","0","163","46","0","53","0","0","163","NaN","10","43","4206","0","0","1903","4206","4206","0","200","36688","36688","2303","NaN",3105,1,"2017-04-17","150","46","0","27060"
"9337","NaN","0","122","41","0","51","0","0","122","NaN","10","0","2470","0","0","1903","2470","2470","0","0","7516","7516","567","NaN",3106,1,"2017-04-16","150","41","0","34740"
"7271","NaN","0","109","43","0","50","0","0","109","NaN","10","0","2284","0","0","1903","2284","2284","0","0","5827","5827","381","NaN",3107,1,"2017-04-15","150","43","0","28260"
"12862","NaN","0","149","41","0","53","0","0","149","NaN","10","0","2790","0","0","1803","2790","2790","0","55","14105","14105","987","NaN",3108,1,"2017-04-14","150","41","0","29760"
"4345","NaN","0","141","37","0","49","0","0","141","NaN","10","5","2190","0","0","1903","2190","2190","0","10","3526","3526","287","NaN",3109,1,"2017-04-13","150","37","0","26640"
"4402","NaN","0","106","41","0","51","0","0","106","NaN","10","0","2107","0","0","1903","2107","2107","0","0","3591","3591","204","NaN",3110,1,"2017-04-12","150","41","0","26580"
"7240","NaN","0","144","36","0","51","0","0","144","NaN","10","1","3685","0","0","1903","3685","3685","0","68","52136","52136","1782","NaN",3111,1,"2017-04-11","150","36","0","27240"
"23371","NaN","0","139","39","0","52","0","0","139","NaN","10","3","3283","0","0","1903","3283","3283","0","111","25699","25699","1380","NaN",3112,1,"2017-04-10","150","39","0","19500"
"4118","NaN","0","150","40","0","42","0","0","150","NaN","10","1","2965","0","0","1903","2965","2965","0","82","53895","53895","1062","NaN",3113,1,"2017-04-09","150","40","0","28980"
"6526","NaN","0","148","44","0","44","0","0","148","NaN","10","3","3434","0","0","1903","2920","2920","0","136","6979","33211","142","NaN",3114,1,"2017-04-08","150","44","0","18060"
"12154","NaN","0","141","40","0","53","0","0","141","NaN","10","3","3462","0","0","1903","3462","3462","0","37","13579","13579","1559","NaN",3115,1,"2017-04-07","150","40","0","26520"
"4370","NaN","0","140","45","0","50","0","0","140","NaN","10","28","3157","0","0","1903","4187","4187","0","114","4153","114878","209","NaN",3116,1,"2017-04-06","150","45","0","30780"
"15463","NaN","0","142","36","0","51","0","0","142","NaN","10","3","2871","0","0","1903","2871","2871","0","75","17396","17396","968","NaN",3117,1,"2017-04-05","150","36","0","27420"
"5925","NaN","0","130","38","0","52","0","0","130","NaN","10","9","2519","0","0","1903","3205","3205","0","29","5037","60028","202","NaN",3118,1,"2017-04-04","150","38","0","27360"
"28367","NaN","0","142","40","0","49","0","0","142","NaN","10","2","3358","0","0","1903","3358","3358","0","126","31467","31467","1455","NaN",3119,1,"2017-04-03","150","40","0","28080"
"2935","NaN","0","168","40","0","50","0","0","168","NaN","10","8","2623","0","0","1903","3587","3587","0","40","2501","85438","123","NaN",3120,1,"2017-04-02","150","40","0","29700"
"5006","NaN","0","172","44","0","52","0","0","172","NaN","10","48","3274","0","0","1903","2751","2751","0","107","4835","20364","306","NaN",3121,1,"2017-04-01","150","44","0","22800"
"6660","NaN","0","157","39","0","48","0","0","157","NaN","10","2","2994","0","0","1903","2994","2994","0","71","50841","50841","1091","NaN",3122,1,"2017-03-31","150","39","0","26760"
"25876","NaN","0","139","42","0","42","0","0","139","NaN","10","5","3354","0","0","1903","3354","3354","0","118","28784","28784","1451","NaN",3123,1,"2017-03-30","150","42","0","29280"
"4568","NaN","0","110","36","0","44","0","0","110","NaN","10","0","2616","0","0","1903","2616","2616","0","0","5723","5723","713","NaN",3124,1,"2017-03-29","150","36","0","26580"
"5038","NaN","0","144","42","0","47","0","0","144","NaN","10","3","3278","0","0","1903","3278","3278","0","66","48741","48741","1375","NaN",3125,1,"2017-03-28","150","42","0","27240"
"23047","NaN","0","149","42","0","51","0","0","149","NaN","10","8","4227","0","0","1903","4227","4227","0","109","29914","29914","2324","NaN",3126,1,"2017-03-27","150","42","0","23940"
"2312","NaN","0","156","45","0","45","0","0","156","NaN","10","43","2916","0","0","1903","3447","3447","0","93","2070","84887","82","NaN",3127,1,"2017-03-26","150","45","0","NaN"
"10964","NaN","0","149","43","0","50","0","0","149","NaN","10","15","3618","0","0","1739","2991","2991","0","162","11109","40635","202","NaN",3128,1,"2017-03-25","150","43","0","23400"
"15431","NaN","0","155","39","0","49","0","0","155","NaN","10","1","3553","0","0","1903","3553","3553","0","59","19129","19129","1650","NaN",3129,1,"2017-03-24","150","39","0","28860"
"6408","NaN","0","110","34","0","51","0","0","110","NaN","10","10","2216","0","0","1903","2216","2216","0","0","5388","5388","313","NaN",3130,1,"2017-03-23","150","34","0","20700"
"22308","NaN","0","150","43","0","50","0","0","150","NaN","10","31","4553","0","0","1903","4553","4553","0","182","27934","27934","2650","NaN",3131,1,"2017-03-22","150","43","0","27180"
"3836","NaN","0","144","42","0","42","0","0","144","NaN","10","3","3387","0","0","1903","3387","3387","0","74","48363","48363","1484","NaN",3132,1,"2017-03-21","150","42","0","37980"
"4887","NaN","0","165","37","0","51","0","0","165","NaN","10","0","3192","0","0","1903","3192","3192","0","68","51863","51863","1289","NaN",3133,1,"2017-03-20","150","37","0","27600"
